"Month","Text_General_Code","x1","Year","Unemployment","Child_mortality","hospital_ambulization_rate","Cancer_mortality","Days_good_air_quality","Homicide_mortality_rate","Suicide_mortality_rate","Theft","All_Other_Offenses","Other_Assaults","Vandalism","Narcotic","Burglary","Fraud","Retrieving","Robbery","Aggravated_Assault","Driving_Under_The_Influcence","Disorderly_Conduct","Weapon_Violations","Other_Sex_Offenses","Prostitution","Rape","Drinking_Violation","Vagrancy_Loitering","Arson","Forgery_Counterfeiting","Embezzlement","Homicide","Offenses_Against_Family_Children","Gambling_Violations","Receiving_Stolen_Property","Temperature_Max","Temperature_Min","Temperature_Avg","Temperature_Departure","HDD","CDD","Precipitation","New_Snow","Snow_Depth"
"2007-03-01T00:00:00","All Other Offenses",3616,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Arson",49,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","DRIVING UNDER THE INFLUENCE",472,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Disorderly Conduct",410,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Embezzlement",27,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Forgery and Counterfeiting",54,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Fraud",807,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Gambling Violations",13,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Narcotic / Drug Law Violations",1290,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Offenses Against Family and Children",10,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Other Assaults",2406,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Other Sex Offenses (Not Commercialized)",154,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Prostitution and Commercialized Vice",117,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Rape",103,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Receiving Stolen Property",7,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Recovered Stolen Motor Vehicle",890,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Vagrancy/Loitering",51,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Vandalism/Criminal Mischief",1770,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Weapon Violations",204,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Thefts",3635,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Burglary",759,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Robbery",720,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Drinking Violation",78,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Homicide",38,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-03-01T00:00:00","Aggravated Assault",790,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452
"2007-04-01T00:00:00","All Other Offenses",3854,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Arson",49,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","DRIVING UNDER THE INFLUENCE",507,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Disorderly Conduct",347,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Embezzlement",48,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Forgery and Counterfeiting",53,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Fraud",855,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Gambling Violations",10,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Narcotic / Drug Law Violations",1215,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Offenses Against Family and Children",15,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Other Assaults",2296,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Other Sex Offenses (Not Commercialized)",153,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Prostitution and Commercialized Vice",100,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Rape",71,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Receiving Stolen Property",12,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Recovered Stolen Motor Vehicle",921,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Vagrancy/Loitering",28,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Vandalism/Criminal Mischief",1926,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Weapon Violations",170,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Thefts",3795,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Burglary",844,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Robbery",730,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Drinking Violation",65,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Homicide",34,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-04-01T00:00:00","Aggravated Assault",773,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,41.86666667,50.78333333,-3.22,14.23333333,0.266666667,0.301666667,0.0,0.0
"2007-05-01T00:00:00","All Other Offenses",3802,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Arson",75,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","DRIVING UNDER THE INFLUENCE",420,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Disorderly Conduct",439,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Embezzlement",41,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Forgery and Counterfeiting",66,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Fraud",875,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Gambling Violations",21,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Narcotic / Drug Law Violations",1287,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Offenses Against Family and Children",14,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Other Assaults",2623,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Other Sex Offenses (Not Commercialized)",177,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Prostitution and Commercialized Vice",124,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Rape",109,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Receiving Stolen Property",7,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Recovered Stolen Motor Vehicle",1007,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Vagrancy/Loitering",46,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Vandalism/Criminal Mischief",1946,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Weapon Violations",173,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Thefts",4032,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Burglary",1000,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Robbery",842,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Drinking Violation",90,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Homicide",29,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-05-01T00:00:00","Aggravated Assault",932,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90322581,55.22580645,66.06451613,2.164516129,2.451612903,3.709677419,0.086451613,0.0,0.0
"2007-06-01T00:00:00","All Other Offenses",3543,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Arson",45,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","DRIVING UNDER THE INFLUENCE",422,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Disorderly Conduct",321,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Embezzlement",44,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Forgery and Counterfeiting",62,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Fraud",833,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Gambling Violations",16,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Narcotic / Drug Law Violations",1166,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Offenses Against Family and Children",12,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Other Assaults",2216,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Other Sex Offenses (Not Commercialized)",146,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
"2007-06-01T00:00:00","Prostitution and Commercialized Vice",120,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82.66666667,64.83333333,73.75,0.5,0.133333333,9.166666667,0.134,0.0,0.0
